"ensembl_gene_id_version","baseMean","log2FoldChange","lfcSE","pvalue","padj","external_gene_name","description","ensembl_gene_id","gene_type"
"ENSG00000228327.3",26.0296401142581,0.147658356058724,0.35652697133109,0.606777260760355,0.721597758917256,"AL669831.1","general transcription factor IIi (GTF2I) pseudogene","ENSG00000228327","transcribed_unprocessed_pseudogene"
"ENSG00000237491.10",8.12203245320301,-0.229737754502949,0.539689638738013,0.415158922095211,0.550188996478318,"LINC01409","long intergenic non-protein coding RNA 1409 [Source:HGNC Symbol;Acc:HGNC:50701]","ENSG00000237491","lncRNA"
"ENSG00000230092.7",4.25702931731482,-0.0369287379668384,0.521637778390729,0.882495626305174,0.926394693709499,"AL669831.4","F-box only protein 25 (FBXO25) pseudogene","ENSG00000230092","transcribed_unprocessed_pseudogene"
"ENSG00000228794.10",245.166209569019,-0.279963629401502,0.163278432761184,0.0738926236053823,0.141383252210996,"LINC01128","long intergenic non-protein coding RNA 1128 [Source:HGNC Symbol;Acc:HGNC:49377]","ENSG00000228794","lncRNA"
"ENSG00000225880.5",10.4870080963662,-0.33203103261633,0.497966227040692,0.298445868138591,0.429981712364401,"LINC00115","long intergenic non-protein coding RNA 115 [Source:HGNC Symbol;Acc:HGNC:26211]","ENSG00000225880","lncRNA"
"ENSG00000230699.2",3.99469763972187,-2.10314214382461,1.70595696483504,0.0109851833482143,0.027937150058936,"AL645608.2","novel transcript","ENSG00000230699","lncRNA"
"ENSG00000223764.2",13.1792246562899,-3.92761343252635,0.888328717850341,1.46120267064974e-06,8.52816156955205e-06,"LINC02593","long intergenic non-protein coding RNA 2593 [Source:HGNC Symbol;Acc:HGNC:53933]","ENSG00000223764","lncRNA"
"ENSG00000187634.12",91.023733546366,-3.54365123872805,0.324428734663734,1.25350445783898e-28,7.129602241803e-27,"SAMD11","sterile alpha motif domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28706]","ENSG00000187634","protein_coding"
"ENSG00000188976.11",5951.37471431856,-0.027187434577744,0.127917732852643,0.826382167437727,0.888132219579956,"NOC2L","NOC2 like nucleolar associated transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:24517]","ENSG00000188976","protein_coding"
"ENSG00000187961.14",232.081027310968,0.273122804375373,0.200051325746997,0.147516057489645,0.248336088218095,"KLHL17","kelch like family member 17 [Source:HGNC Symbol;Acc:HGNC:24023]","ENSG00000187961","protein_coding"
"ENSG00000187583.11",105.156705077019,0.472059385635873,0.249457250628714,0.0368546437589049,0.0790566748901368,"PLEKHN1","pleckstrin homology domain containing N1 [Source:HGNC Symbol;Acc:HGNC:25284]","ENSG00000187583","protein_coding"
"ENSG00000187642.9",4.41043383953868,0.0869420581639782,0.513953947039876,0.74842674414579,0.831600597208804,"PERM1","PPARGC1 and ESRR induced regulator, muscle 1 [Source:HGNC Symbol;Acc:HGNC:28208]","ENSG00000187642","protein_coding"
"ENSG00000188290.11",11.6958827738327,-0.714859285487687,0.601974205366497,0.0626830558431273,0.123246921516974,"HES4","hes family bHLH transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:24149]","ENSG00000188290","protein_coding"
"ENSG00000187608.10",1095.63915550636,-2.17238776420407,0.219540247088178,3.92298844434378e-24,1.62741036680839e-22,"ISG15","ISG15 ubiquitin like modifier [Source:HGNC Symbol;Acc:HGNC:4053]","ENSG00000187608","protein_coding"
"ENSG00000188157.15",6076.70448092459,0.820177093318436,0.134145535938674,3.22426197564514e-10,3.27257162477518e-09,"AGRN","agrin [Source:HGNC Symbol;Acc:HGNC:329]","ENSG00000188157","protein_coding"
"ENSG00000217801.10",159.056134568747,0.481995516290118,0.205635546579165,0.0125611110964089,0.0313715570837818,"AL390719.1","protein tyrosine phosphatase family pseudogene","ENSG00000217801","transcribed_unprocessed_pseudogene"
"ENSG00000273443.1",24.1975971040361,0.918562880980449,0.476866816571411,0.0124994124773674,0.0312390318471942,"AL645608.8","novel transcript","ENSG00000273443","lncRNA"
"ENSG00000131591.17",230.388527550843,0.184280264141455,0.173913920121493,0.268700740311498,0.396575533613975,"C1orf159","chromosome 1 open reading frame 159 [Source:HGNC Symbol;Acc:HGNC:26062]","ENSG00000131591","protein_coding"
"ENSG00000078808.18",2512.37556800758,0.431530508576319,0.132861262572284,0.000851613010325925,0.00291174376517297,"SDF4","stromal cell derived factor 4 [Source:HGNC Symbol;Acc:HGNC:24188]","ENSG00000078808","protein_coding"
"ENSG00000176022.7",594.928076167385,0.70529830540639,0.15042471482308,1.24637695966972e-06,7.34067732645595e-06,"B3GALT6","beta-1,3-galactosyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:17978]","ENSG00000176022","protein_coding"
"ENSG00000184163.3",8.29854773018205,0.651641535479407,0.673128732521786,0.08640018518023,0.160657977727441,"C1QTNF12","C1q and TNF related 12 [Source:HGNC Symbol;Acc:HGNC:32308]","ENSG00000184163","protein_coding"
"ENSG00000260179.1",3.71857857356413,0.162202019967921,0.542853823282024,0.538035497550944,0.664171993188911,"AL162741.1","novel transcript","ENSG00000260179","lncRNA"
"ENSG00000160087.21",1141.75889538085,0.00530947535047771,0.129471629786252,0.968142403308569,0.981131153384151,"UBE2J2","ubiquitin conjugating enzyme E2 J2 [Source:HGNC Symbol;Acc:HGNC:19268]","ENSG00000160087","protein_coding"
"ENSG00000230415.1",5.03625339416608,-0.137265375904431,0.522834681362525,0.613087345363351,0.726236873114606,"LINC01786","long intergenic non-protein coding RNA 1786 [Source:HGNC Symbol;Acc:HGNC:52575]","ENSG00000230415","lncRNA"
"ENSG00000162572.21",43.474932628508,0.56266303361078,0.317202106018946,0.0390361536375727,0.0829307039454369,"SCNN1D","sodium channel epithelial 1 subunit delta [Source:HGNC Symbol;Acc:HGNC:10601]","ENSG00000162572","protein_coding"
"ENSG00000131584.19",990.777836733846,1.08788521973059,0.147123165964996,3.47243517907375e-14,5.6735262045083e-13,"ACAP3","ArfGAP with coiled-coil, ankyrin repeat and PH domains 3 [Source:HGNC Symbol;Acc:HGNC:16754]","ENSG00000131584","protein_coding"
"ENSG00000169972.12",328.717609345184,0.493942040265283,0.176674164190629,0.00337934258697513,0.00992726479951585,"PUSL1","pseudouridine synthase like 1 [Source:HGNC Symbol;Acc:HGNC:26914]","ENSG00000169972","protein_coding"
"ENSG00000127054.21",1358.06783902744,0.12627419136757,0.14146952536824,0.36030428474714,0.495048890779514,"INTS11","integrator complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:26052]","ENSG00000127054","protein_coding"
"ENSG00000240731.1",27.6421774588011,-0.120637482070732,0.361035944791898,0.674130828198219,0.774601632019643,"AL139287.1","novel transcript","ENSG00000240731","lncRNA"
"ENSG00000224051.7",775.626624165183,0.475170835815105,0.136172377964758,0.000293822643260749,0.00111132792736453,"CPTP","ceramide-1-phosphate transfer protein [Source:HGNC Symbol;Acc:HGNC:28116]","ENSG00000224051","protein_coding"
"ENSG00000169962.5",16.7876512921369,0.135903321688584,0.401340711954099,0.651532917607057,0.757052285799745,"TAS1R3","taste 1 receptor member 3 [Source:HGNC Symbol;Acc:HGNC:15661]","ENSG00000169962","protein_coding"
"ENSG00000107404.20",2119.50597452895,0.658841938888619,0.129885125473421,1.9743445704741e-07,1.31965891523152e-06,"DVL1","dishevelled segment polarity protein 1 [Source:HGNC Symbol;Acc:HGNC:3084]","ENSG00000107404","protein_coding"
"ENSG00000162576.16",107.469744730769,0.102893771086098,0.213612437602533,0.607178345169825,0.721789992053016,"MXRA8","matrix remodeling associated 8 [Source:HGNC Symbol;Acc:HGNC:7542]","ENSG00000162576","protein_coding"
"ENSG00000175756.13",2803.01997268603,0.207070629027509,0.146019433123062,0.145573513368885,0.245752112777956,"AURKAIP1","aurora kinase A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24114]","ENSG00000175756","protein_coding"
"ENSG00000221978.12",1438.75503328409,0.665983362285395,0.128470384848818,1.06865003571454e-07,7.45130038395098e-07,"CCNL2","cyclin L2 [Source:HGNC Symbol;Acc:HGNC:20570]","ENSG00000221978","protein_coding"
"ENSG00000224870.7",386.783841743572,0.310330822517121,0.157487848577354,0.0406751999957499,0.0857050724980345,"MRPL20-AS1","MRPL20 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27125]","ENSG00000224870","lncRNA"
"ENSG00000242485.6",1645.25053459477,0.326848209492856,0.139915022614104,0.0161249340320981,0.0389856545700518,"MRPL20","mitochondrial ribosomal protein L20 [Source:HGNC Symbol;Acc:HGNC:14478]","ENSG00000242485","protein_coding"
"ENSG00000272455.1",102.676993420524,-0.685187968483747,0.235770696727714,0.00160723798522895,0.00513697003690334,"AL391244.2","novel transcript","ENSG00000272455","lncRNA"
"ENSG00000225285.1",14.6452902078469,0.0369445833899767,0.407093642397743,0.902873122612615,0.939979633263937,"LINC01770","long intergenic non-protein coding RNA 1770 [Source:HGNC Symbol;Acc:HGNC:52560]","ENSG00000225285","lncRNA"
"ENSG00000179403.12",174.619269270887,1.69415809951215,0.221377020158672,2.01920578838541e-15,3.81225209754979e-14,"VWA1","von Willebrand factor A domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30910]","ENSG00000179403","protein_coding"
"ENSG00000160072.20",696.127053720374,-1.08183341860364,0.154585056735761,4.21662426306016e-13,6.1703950684441e-12,"ATAD3B","ATPase family AAA domain containing 3B [Source:HGNC Symbol;Acc:HGNC:24007]","ENSG00000160072","protein_coding"
"ENSG00000284740.1",4.04560220029061,-0.383403387105389,0.640776476702776,0.193085712519658,0.307505616126006,"AL645728.2","ATPase family, AAA domain containing 3C (ATAD3C) pseudogene","ENSG00000284740","transcribed_unprocessed_pseudogene"
"ENSG00000197785.14",933.938333278356,-0.0824978896976549,0.133549202047304,0.525200424689849,0.652738272614946,"ATAD3A","ATPase family AAA domain containing 3A [Source:HGNC Symbol;Acc:HGNC:25567]","ENSG00000197785","protein_coding"
"ENSG00000205090.9",13.8762279245743,0.359201689779185,0.46245365122965,0.266121888002715,0.393923118774458,"TMEM240","transmembrane protein 240 [Source:HGNC Symbol;Acc:HGNC:25186]","ENSG00000205090","protein_coding"
"ENSG00000160075.12",1322.47026903495,-1.79688585898784,0.13980087558802,9.20225177702096e-39,9.56558206269989e-37,"SSU72","SSU72 homolog, RNA polymerase II CTD phosphatase [Source:HGNC Symbol;Acc:HGNC:25016]","ENSG00000160075","protein_coding"
"ENSG00000215014.5",13.334218808111,-0.291241912236402,0.478230857516547,0.354884073544171,0.489460747155209,"AL645728.1","novel transcript","ENSG00000215014","lncRNA"
"ENSG00000228594.4",191.894491354347,0.556848862292301,0.194268982776732,0.00237695153625125,0.00725448476178335,"FNDC10","fibronectin type III domain containing 10 [Source:HGNC Symbol;Acc:HGNC:42951]","ENSG00000228594","protein_coding"
"ENSG00000286989.1",7.00105170407036,0.71015697435718,0.74064099758534,0.0718720631006939,0.138118244918864,"AL691432.4","novel transcript","ENSG00000286989","lncRNA"
"ENSG00000272106.1",89.0437861034102,0.828882712748083,0.253829300618836,0.000385365154209303,0.00142537822989441,"AL691432.2","artifact","ENSG00000272106","lncRNA"
"ENSG00000197530.12",729.792727711097,0.568930476379419,0.154312043553736,0.000132054756348711,0.000535172390338145,"MIB2","mindbomb E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:30577]","ENSG00000197530","protein_coding"
"ENSG00000248333.8",356.89113928116,-0.492091203610423,0.15729343842802,0.00113587319357073,0.00376687540376125,"CDK11B","cyclin dependent kinase 11B [Source:HGNC Symbol;Acc:HGNC:1729]","ENSG00000248333","protein_coding"
"ENSG00000189339.12",999.267373350836,0.478724370652492,0.124833909769149,8.56779792396417e-05,0.000360711143189409,"SLC35E2B","solute carrier family 35 member E2B [Source:HGNC Symbol;Acc:HGNC:33941]","ENSG00000189339","protein_coding"
"ENSG00000269737.2",10.1853643673866,0.0537848874543683,0.447368741403933,0.857842354119567,0.909867585530919,"AL691432.1","ribosomal protein S7 (RPS7) pseudogene","ENSG00000269737","transcribed_processed_pseudogene"
"ENSG00000008128.23",47.1913569687665,-0.261384762491418,0.294124781885907,0.306729062820482,0.438492614545847,"CDK11A","cyclin dependent kinase 11A [Source:HGNC Symbol;Acc:HGNC:1730]","ENSG00000008128","protein_coding"
"ENSG00000268575.1",31.1850848258782,0.417910996713933,0.360298350088369,0.153480671865379,0.25627814919028,"AL031282.2","novel transcript, readthrough between SLC35E2 and CDK11A","ENSG00000268575","lncRNA"
"ENSG00000227775.3",3.40471051786577,-0.294690045329421,0.60626577297697,0.27654147253875,0.40533270776405,"AL031282.1","ribosomal protein S7 (RPS7) pseudogene","ENSG00000227775","transcribed_processed_pseudogene"
"ENSG00000215790.7",327.029149562986,0.72096039649423,0.168917299929602,8.59483248484088e-06,4.34960087166528e-05,"SLC35E2A","solute carrier family 35 member E2A [Source:HGNC Symbol;Acc:HGNC:20863]","ENSG00000215790","protein_coding"
"ENSG00000008130.15",1028.42679343198,0.223940150504253,0.142040434025271,0.104744185495923,0.188452012639486,"NADK","NAD kinase [Source:HGNC Symbol;Acc:HGNC:29831]","ENSG00000008130","protein_coding"
"ENSG00000078369.18",2685.92342737344,-2.3921243123742,0.125938974830928,1.50817657895513e-81,9.40634130467637e-79,"GNB1","G protein subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:4396]","ENSG00000078369","protein_coding"
"ENSG00000231050.1",20.3005701584081,0.731932363174169,0.464549429959868,0.0369414993464401,0.079202903179515,"AL109917.1","novel transcript","ENSG00000231050","lncRNA"
"ENSG00000169885.10",6.49768853531093,-0.02099442804886,0.488735526344751,0.93819397764122,0.962404405262973,"CALML6","calmodulin like 6 [Source:HGNC Symbol;Acc:HGNC:24193]","ENSG00000169885","protein_coding"
"ENSG00000178821.13",3.50667678702704,0.0302733899612857,0.528954387629437,0.904880462590647,0.941405247840483,"TMEM52","transmembrane protein 52 [Source:HGNC Symbol;Acc:HGNC:27916]","ENSG00000178821","protein_coding"
"ENSG00000067606.17",348.904384098614,0.642693615050318,0.176038525314574,0.000133787491752114,0.000541587816320612,"PRKCZ","protein kinase C zeta [Source:HGNC Symbol;Acc:HGNC:9412]","ENSG00000067606","protein_coding"
"ENSG00000182873.5",29.9586758181019,0.301603887872285,0.359743123339982,0.302215931056488,0.433961538982113,"PRKCZ-AS1","PRKCZ antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40477]","ENSG00000182873","lncRNA"
"ENSG00000162585.17",969.157349487652,0.728220939790569,0.143465830795802,1.69104835476294e-07,1.13999223229957e-06,"FAAP20","FA core complex associated protein 20 [Source:HGNC Symbol;Acc:HGNC:26428]","ENSG00000162585","protein_coding"
"ENSG00000157933.10",1630.61385107079,1.05489837214539,0.130680664046172,1.78568948059661e-16,3.71665887635799e-15,"SKI","SKI proto-oncogene [Source:HGNC Symbol;Acc:HGNC:10896]","ENSG00000157933","protein_coding"
"ENSG00000287356.1",65.4389603574776,0.635556740117019,0.313394482661982,0.018868346676142,0.0447686981938056,"AL590822.3","novel transcript, antisense to MORN1","ENSG00000287356","lncRNA"
"ENSG00000116151.14",201.778697437463,0.39892073551981,0.185047457927494,0.0230783768491086,0.0531946733872597,"MORN1","MORN repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:25852]","ENSG00000116151","protein_coding"
"ENSG00000269896.2",55.4035067629583,0.00547858306744865,0.262140777884647,0.982992649151258,0.98983342863817,"AL513477.1","small nuclear ribonucleoprotein N (SNRPN) pseudogene","ENSG00000269896","transcribed_processed_pseudogene"
"ENSG00000272420.1",3.91253821062007,0.381358425471211,0.640020744107515,0.199253137808287,0.315183036120762,"AL513477.2","novel transcript, sense intronic to MORN1","ENSG00000272420","lncRNA"
"ENSG00000157916.20",3015.28385967533,0.423588628800408,0.131500375062723,0.000931772567653191,0.00315894478559387,"RER1","retention in endoplasmic reticulum sorting receptor 1 [Source:HGNC Symbol;Acc:HGNC:30309]","ENSG00000157916","protein_coding"
"ENSG00000157911.11",461.227262012987,0.864557683136986,0.15932433018279,2.00569206139089e-08,1.588307894675e-07,"PEX10","peroxisomal biogenesis factor 10 [Source:HGNC Symbol;Acc:HGNC:8851]","ENSG00000157911","protein_coding"
"ENSG00000157881.16",360.426129002957,0.256183248522036,0.171700333744714,0.119204192546503,0.20877759568012,"PANK4","pantothenate kinase 4 (inactive) [Source:HGNC Symbol;Acc:HGNC:19366]","ENSG00000157881","protein_coding"
"ENSG00000272449.2",4.2265988222168,-0.0147626006298197,0.519352853031143,0.952124351475554,0.970693486564361,"AL139246.5","novel transcript","ENSG00000272449","lncRNA"
"ENSG00000238164.6",4.91639484786635,0.0669721590421831,0.501847502480553,0.809673375791763,0.875818572330939,"TNFRSF14-AS1","TNFRSF14 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:26966]","ENSG00000238164","lncRNA"
"ENSG00000157873.17",180.768153597495,1.35450433448304,0.211135463440029,2.34228547756481e-11,2.78716562057333e-10,"TNFRSF14","TNF receptor superfamily member 14 [Source:HGNC Symbol;Acc:HGNC:11912]","ENSG00000157873","protein_coding"
"ENSG00000157870.17",305.568886309745,-0.693234071306853,0.170976853468715,2.29002650908442e-05,0.000107055335926105,"PRXL2B","peroxiredoxin like 2B [Source:HGNC Symbol;Acc:HGNC:28390]","ENSG00000157870","protein_coding"
"ENSG00000215912.12",13.4516832093657,0.0852971186765951,0.415652111649416,0.777681451165355,0.85275440282891,"TTC34","tetratricopeptide repeat domain 34 [Source:HGNC Symbol;Acc:HGNC:34297]","ENSG00000215912","protein_coding"
"ENSG00000158109.15",1558.63253681402,1.42899800984175,0.143099825939125,2.85832354498387e-24,1.20790883079727e-22,"TPRG1L","tumor protein p63 regulated 1 like [Source:HGNC Symbol;Acc:HGNC:27007]","ENSG00000158109","protein_coding"
"ENSG00000116213.16",835.108661568117,0.252756007584897,0.14550021732216,0.0738599175622352,0.141350579721527,"WRAP73","WD repeat containing, antisense to TP73 [Source:HGNC Symbol;Acc:HGNC:12759]","ENSG00000116213","protein_coding"
"ENSG00000078900.15",87.2064185453602,-2.77363809650843,0.302376221439343,4.31672117897132e-21,1.4352304405157e-19,"TP73","tumor protein p73 [Source:HGNC Symbol;Acc:HGNC:12003]","ENSG00000078900","protein_coding"
"ENSG00000227372.12",202.786999347463,0.959895864725132,0.197515358704168,3.48086808599292e-07,2.23812517139545e-06,"TP73-AS1","TP73 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:29052]","ENSG00000227372","transcribed_unitary_pseudogene"
"ENSG00000130764.10",1690.02832479982,-0.0779247763788755,0.131015962626036,0.542390584353458,0.667907032897671,"LRRC47","leucine rich repeat containing 47 [Source:HGNC Symbol;Acc:HGNC:29207]","ENSG00000130764","protein_coding"
"ENSG00000272153.1",14.0482547270207,0.0928698911187175,0.411381464333414,0.758484948423204,0.839187074721709,"AL365330.1","novel transcript, antisense to LRRC47","ENSG00000272153","lncRNA"
"ENSG00000116198.13",477.833373353729,-0.290147877808577,0.145892665469321,0.0396784379541779,0.0840355863322267,"CEP104","centrosomal protein 104 [Source:HGNC Symbol;Acc:HGNC:24866]","ENSG00000116198","protein_coding"
"ENSG00000169598.16",183.943604424649,0.474550093792057,0.201874383439619,0.0122914949617431,0.030795992432892,"DFFB","DNA fragmentation factor subunit beta [Source:HGNC Symbol;Acc:HGNC:2773]","ENSG00000169598","protein_coding"
"ENSG00000198912.11",327.800281655453,-0.0164316380092009,0.166613841303188,0.917621191586241,0.948796902072078,"C1orf174","chromosome 1 open reading frame 174 [Source:HGNC Symbol;Acc:HGNC:27915]","ENSG00000198912","protein_coding"
"ENSG00000236423.6",46.9655668747281,0.518246765303316,0.310392356548066,0.053698521849522,0.108264983245157,"LINC01134","long intergenic non-protein coding RNA 1134 [Source:HGNC Symbol;Acc:HGNC:49449]","ENSG00000236423","lncRNA"
"ENSG00000284668.2",10.846622183184,0.665644684132919,0.64681536466789,0.08020502164258,0.151347754454809,"LINC02780","long intergenic non-protein coding RNA 2780 [Source:HGNC Symbol;Acc:HGNC:54300]","ENSG00000284668","lncRNA"
"ENSG00000196581.11",152.925360183081,0.422630019064606,0.233089920762079,0.0483487594139364,0.099192832522671,"AJAP1","adherens junctions associated protein 1 [Source:HGNC Symbol;Acc:HGNC:30801]","ENSG00000196581","protein_coding"
"ENSG00000131697.18",334.402561188741,0.060552802110174,0.151345687653393,0.680701435245029,0.779329463177418,"NPHP4","nephrocystin 4 [Source:HGNC Symbol;Acc:HGNC:19104]","ENSG00000131697","protein_coding"
"ENSG00000069424.15",279.607309268952,0.485723705098478,0.18097151168783,0.00480712897347441,0.0135512803374019,"KCNAB2","potassium voltage-gated channel subfamily A regulatory beta subunit 2 [Source:HGNC Symbol;Acc:HGNC:6229]","ENSG00000069424","protein_coding"
"ENSG00000116251.11",1026.62048923881,0.0281112099632842,0.137523172764279,0.834870461715872,0.893735798197777,"RPL22","ribosomal protein L22 [Source:HGNC Symbol;Acc:HGNC:10315]","ENSG00000116251","protein_coding"
"ENSG00000226944.1",5.57236324585416,-0.254471481895013,0.557484255723305,0.369846323955138,0.504518475101937,"AL031847.1","novel transcript","ENSG00000226944","lncRNA"
"ENSG00000158286.13",51.7035611430838,-1.22092592487097,0.32299207702248,2.86135316238594e-05,0.000131420250502982,"RNF207","ring finger protein 207 [Source:HGNC Symbol;Acc:HGNC:32947]","ENSG00000158286","protein_coding"
"ENSG00000116237.16",1970.05306629887,0.320626569650152,0.123456851651996,0.0078741007987012,0.0209131954693258,"ICMT","isoprenylcysteine carboxyl methyltransferase [Source:HGNC Symbol;Acc:HGNC:5350]","ENSG00000116237","protein_coding"
"ENSG00000225077.3",25.9496330832701,0.3223763505759,0.380706097803155,0.283160126332874,0.412792552992882,"LINC00337","long intergenic non-protein coding RNA 337 [Source:HGNC Symbol;Acc:HGNC:28620]","ENSG00000225077","lncRNA"
"ENSG00000158292.7",2027.98684723743,1.82559571123344,0.129429811794342,3.85986221170032e-46,6.12397612482663e-44,"GPR153","G protein-coupled receptor 153 [Source:HGNC Symbol;Acc:HGNC:23618]","ENSG00000158292","protein_coding"
"ENSG00000097021.19",3723.16123636854,0.159249776206362,0.135127179314827,0.226272273224718,0.348305243048126,"ACOT7","acyl-CoA thioesterase 7 [Source:HGNC Symbol;Acc:HGNC:24157]","ENSG00000097021","protein_coding"
"ENSG00000069812.11",16.6772550765032,0.550445780071614,0.483869257588211,0.108182460874113,0.193296655562993,"HES2","hes family bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:16005]","ENSG00000069812","protein_coding"
"ENSG00000187017.17",146.994944491156,0.538626855369895,0.199202927305112,0.0040182483816388,0.0115895484737205,"ESPN","espin [Source:HGNC Symbol;Acc:HGNC:13281]","ENSG00000187017","protein_coding"
"ENSG00000215788.10",215.789162444176,0.943541707738451,0.181316919774029,5.93550701093624e-08,4.31666728213928e-07,"TNFRSF25","TNF receptor superfamily member 25 [Source:HGNC Symbol;Acc:HGNC:11910]","ENSG00000215788","protein_coding"
"ENSG00000171680.22",1631.95245529338,1.45306721273074,0.146132037488863,4.39863663332135e-24,1.82055242075248e-22,"PLEKHG5","pleckstrin homology and RhoGEF domain containing G5 [Source:HGNC Symbol;Acc:HGNC:29105]","ENSG00000171680","protein_coding"
"ENSG00000162408.11",554.727607470627,0.104436587969898,0.145859224196326,0.460980805014789,0.59457746704004,"NOL9","nucleolar protein 9 [Source:HGNC Symbol;Acc:HGNC:26265]","ENSG00000162408","protein_coding"
"ENSG00000204859.13",414.535320726624,-0.241034466565124,0.165624001526142,0.129076393772014,0.222788885786279,"ZBTB48","zinc finger and BTB domain containing 48 [Source:HGNC Symbol;Acc:HGNC:4930]","ENSG00000204859","protein_coding"
"ENSG00000162413.16",5110.10260063777,0.0928509458681906,0.122269131208388,0.439323918674276,0.57347370937223,"KLHL21","kelch like family member 21 [Source:HGNC Symbol;Acc:HGNC:29041]","ENSG00000162413","protein_coding"
"ENSG00000116273.6",552.844650199104,0.329281584177915,0.143449962527662,0.0178831172774754,0.0427112032480784,"PHF13","PHD finger protein 13 [Source:HGNC Symbol;Acc:HGNC:22983]","ENSG00000116273","protein_coding"
"ENSG00000041988.15",247.059662055222,0.415077317136916,0.192637325911273,0.0225372222654822,0.0521533698971056,"THAP3","THAP domain containing 3 [Source:HGNC Symbol;Acc:HGNC:20855]","ENSG00000041988","protein_coding"
"ENSG00000007923.16",573.002342931913,-1.35779295683416,0.155993760529895,3.56531479887149e-19,9.58184974252432e-18,"DNAJC11","DnaJ heat shock protein family (Hsp40) member C11 [Source:HGNC Symbol;Acc:HGNC:25570]","ENSG00000007923","protein_coding"
"ENSG00000237436.1",3.0740113357139,0.122770229517988,0.553383890259348,0.604502125343084,0.720075733738169,"CAMTA1-DT","CAMTA1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53020]","ENSG00000237436","lncRNA"
"ENSG00000171735.19",328.517907287267,0.451143580422369,0.172349052851207,0.0061738204444511,0.0169165111920598,"CAMTA1","calmodulin binding transcription activator 1 [Source:HGNC Symbol;Acc:HGNC:18806]","ENSG00000171735","protein_coding"
"ENSG00000049245.13",1826.54926514277,0.741812696553732,0.124348896386801,1.03941914496265e-09,9.80697656491361e-09,"VAMP3","vesicle associated membrane protein 3 [Source:HGNC Symbol;Acc:HGNC:12644]","ENSG00000049245","protein_coding"
